Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/13/2018 11:07,7.85,-12.79,-2.3,-19.78,-7.97,,,,
8/13/2018 11:07,7.9,-12.84,-2.42,-19.8,-7.97,,,,
8/13/2018 11:07,7.95,-12.79,-2.44,-19.83,-8.03,,,,
8/13/2018 11:07,8,-12.77,-2.45,-19.81,-8.05,,,,
8/13/2018 11:07,8.05,-12.73,-2.57,-19.84,-8.02,,,,
8/13/2018 11:07,8.1,-12.63,-2.56,-19.84,-7.94,,,,
8/13/2018 11:07,8.15,-12.61,-2.58,-19.78,-7.79,,,,
8/13/2018 11:07,8.2,-12.81,-2.61,-19.72,-7.85,,,,
8/13/2018 11:07,8.25,-12.88,-2.62,-19.69,-7.88,,,,
8/13/2018 11:07,8.3,-11.29,-2.48,-19.13,-8.2,,,,
8/13/2018 11:07,8.35,-8,-1.98,-19.39,-8.49,,,,
8/13/2018 11:07,8.4,-6.68,-1.72,-19.12,-8.49,,,,
8/13/2018 11:07,8.45,-11.11,-1.47,-3.53,-6.74,,,,
8/13/2018 11:07,8.5,-10.74,6.58,-7.65,0.55,,,,
8/13/2018 11:07,8.55,-8.66,13.25,1.68,-4.12,,,,
8/13/2018 11:07,8.6,2.84,11.83,5.11,-4.96,,,,
8/13/2018 11:07,8.65,-1.57,21.8,10.45,-2.71,,,,
8/13/2018 11:07,8.7,-2.62,24.2,16.17,0.86,,,,
8/13/2018 11:07,8.75,2.51,24.86,19.03,-0.65,,,,
8/13/2018 11:07,8.8,4.01,25.72,20.43,-0.2,,,,
8/13/2018 11:07,8.85,3.42,26.99,21.92,0.88,,,,
8/13/2018 11:07,8.9,5.09,27.48,22.79,0.26,,,,
8/13/2018 11:07,8.95,5.55,28.45,22.67,0.43,,,,
8/13/2018 11:07,9,5.61,29.04,23.04,0.95,,,,
8/13/2018 11:07,9.05,6.69,28.93,22.07,-0.04,,,,
8/13/2018 11:07,9.1,6.96,27.97,21.42,-0.87,,,,
8/13/2018 11:07,9.15,6.5,26.29,21.16,-1.28,,,,
8/13/2018 11:07,9.2,4.46,23.67,17.88,-1.94,,,,
8/13/2018 11:07,9.25,0.35,19.91,13.69,-2.45,,,,
8/13/2018 11:07,9.3,-3.52,16,8.25,-3.25,,,,
8/13/2018 11:07,9.35,-6.65,11.48,0.7,-4.23,,,,
8/13/2018 11:07,9.4,-8.84,6.74,-5.42,-5.18,,,,
8/13/2018 11:07,9.45,-10.86,3.08,-11.81,-6.07,,,,
8/13/2018 11:07,9.5,-11.86,-0.14,-15.44,-6.08,,,,
8/13/2018 11:07,9.55,-12.13,-2.32,-17.33,-6.06,,,,
8/13/2018 11:07,9.6,-12.35,-2.63,-18.67,-7.32,,,,
8/13/2018 11:07,9.65,-12.48,-2.72,-19.23,-8.01,,,,
8/13/2018 11:07,9.7,-12.57,-2.69,-19.62,-8.18,,,,
8/13/2018 11:07,9.75,-12.73,-2.62,-19.88,-8.22,,,,
8/13/2018 11:07,9.8,-12.77,-2.52,-19.84,-8.27,,,,
8/13/2018 11:07,9.85,-12.76,-2.54,-19.69,-8.23,,,,
8/13/2018 11:07,9.9,-12.69,-2.65,-19.58,-8.14,,,,
8/13/2018 11:07,9.95,-12.74,-2.75,-19.43,-8.04,,,,
8/13/2018 11:07,10,-12.71,-2.77,-19.45,-7.95,,,,
8/13/2018 11:07,10.05,-12.69,-2.76,-19.48,-7.95,,,,
8/13/2018 11:07,10.1,-12.62,-2.78,-19.54,-7.88,,,,
8/13/2018 11:07,10.15,-12.85,-2.79,-19.51,-7.94,,,,
8/13/2018 11:07,10.2,-12.85,-2.78,-19.46,-8.02,,,,
8/13/2018 11:07,10.25,-12.04,-2.68,-19.51,-8.02,,,,
8/13/2018 11:07,10.3,-11.6,-2.57,-19.31,-8.12,,,,
8/13/2018 11:07,10.35,-8.16,-2.08,-19.24,-8.52,,,,
8/13/2018 11:07,10.4,-7.83,-1.85,-19.08,-8.52,,,,
8/13/2018 11:07,10.45,-11.34,-1.7,-7.2,-7.23,,,,
8/13/2018 11:07,10.5,-11.27,-1.89,-4.94,-7.09,,,,
8/13/2018 11:07,10.55,-10.94,6.96,-6.89,-1.39,,,,
8/13/2018 11:07,10.6,-8.77,11.37,-7.62,-5.5,,,,
8/13/2018 11:07,10.65,-4.06,9.09,-4.19,-5.59,,,,
8/13/2018 11:07,10.7,-8.15,16.27,-3.81,-3.19,,,,
8/13/2018 11:07,10.75,-7.63,16.51,1.58,-1.83,,,,
8/13/2018 11:07,10.8,-4.05,18.54,2.74,-3.66,,,,
8/13/2018 11:07,10.85,-2.9,19.14,3.69,-3.83,,,,
8/13/2018 11:07,10.9,-3.76,20.01,4.76,-2.57,,,,
8/13/2018 11:07,10.95,-3.83,20.95,4.87,-2.02,,,,
8/13/2018 11:07,11,-3.14,21.18,4.61,-2.54,,,,
8/13/2018 11:07,11.05,-3.14,21.19,3.53,-2.62,,,,
8/13/2018 11:07,11.1,-3.22,21.28,3.58,-2.65,,,,
8/13/2018 11:07,11.15,-3.19,20.91,4.32,-2.73,,,,
8/13/2018 11:07,11.2,-3.59,20.78,5.04,-2.55,,,,
8/13/2018 11:07,11.25,-3.71,20.69,5.01,-2.53,,,,
8/13/2018 11:07,11.3,-3.35,20.25,5.46,-2.81,,,,
8/13/2018 11:07,11.35,-3.41,19.62,5.52,-2.96,,,,
8/13/2018 11:07,11.4,-4.27,19.01,4.66,-2.65,,,,
8/13/2018 11:07,11.45,-5.99,17.17,4.57,-2.86,,,,
8/13/2018 11:07,11.5,-7.39,13.93,3.63,-3.26,,,,
8/13/2018 11:07,11.55,-9.34,10.65,-0.61,-3.09,,,,
8/13/2018 11:07,11.6,-10.62,6.1,-5.94,-3.99,,,,
8/13/2018 11:07,11.65,-11.8,2.41,-12.18,-3.69,,,,
8/13/2018 11:07,11.7,-12.3,-0.73,-18.15,-1.58,,,,
8/13/2018 11:07,11.75,-12.3,-2,-19.71,-4.19,,,,
8/13/2018 11:07,11.8,-12.31,-2.26,-19.88,-5.59,,,,
8/13/2018 11:07,11.85,-12.32,-2.22,-19.99,-5.83,,,,
8/13/2018 11:07,11.9,-12.28,-2.16,-19.99,-5.79,,,,
8/13/2018 11:07,11.95,-12.24,-2.16,-19.86,-6.41,,,,
8/13/2018 11:07,12,-12.15,-2.1,-19.63,-6.45,,,,
8/13/2018 11:07,12.05,-12.14,-2.07,-19.35,-6.59,,,,
8/13/2018 11:07,12.1,-12.1,-2.06,-19.38,-6.96,,,,
8/13/2018 11:07,12.15,-12.26,-2.11,-19.78,-7.17,,,,
8/13/2018 11:07,12.2,-12.48,-2.37,-20.09,-7.86,,,,
8/13/2018 11:07,12.25,-12.61,-2.61,-20,-8.38,,,,
8/13/2018 11:07,12.3,-12.71,-2.53,-19.78,-8.28,,,,
8/13/2018 11:07,12.35,-12.77,-2.62,-19.61,-8.21,,,,
8/13/2018 11:07,12.4,-12.75,-2.61,-19.53,-8.21,,,,
8/13/2018 11:07,12.45,-12.84,-2.56,-19.46,-8.16,,,,
8/13/2018 11:07,12.5,-12.86,-2.55,-19.44,-8.15,,,,
8/13/2018 11:07,12.55,-12.91,-2.55,-19.39,-8.19,,,,
8/13/2018 11:07,12.6,-12.84,-2.47,-19.41,-8.17,,,,
8/13/2018 11:07,12.65,-12.77,-2.52,-19.46,-8.2,,,,
8/13/2018 11:07,12.7,-12.81,-2.64,-19.51,-8.18,,,,
8/13/2018 11:07,12.75,-12.86,-2.72,-19.5,-8.18,,,,
8/13/2018 11:07,12.8,-12.91,-2.66,-19.46,-8.16,,,,
8/13/2018 11:07,12.85,-12.84,-2.61,-19.45,-8.12,,,,
8/13/2018 11:07,12.9,-12.75,-0.41,-17.81,0.05,,,,
8/13/2018 11:07,12.95,-11.84,-1.72,-15.31,-4.72,,,,
8/13/2018 11:07,13,-11.65,-1.07,-11.19,-1.12,,,,
8/13/2018 11:07,13.05,-11.68,-0.3,-11.93,6.01,,,,
8/13/2018 11:07,13.1,-11.37,11.26,-8.83,3.51,,,,
8/13/2018 11:07,13.15,-10.13,14.61,-6.81,-4.78,,,,
8/13/2018 11:07,13.2,-9.99,14.35,1.32,-2.85,,,,
8/13/2018 11:07,13.25,-9.84,15.77,-6.64,12.96,,,,
8/13/2018 11:07,13.3,-9.1,19.89,2.67,9.66,,,,
