Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/13/2018 11:37,12.3,-14.65,-19.93,-21.07,-2.46,,,,
8/13/2018 11:37,12.35,-14.99,-19.9,-21.21,-2.5,,,,
8/13/2018 11:37,12.4,-14.83,-19.46,-21.09,-2.21,,,,
8/13/2018 11:37,12.45,-14.67,-19.79,-21.02,-2.09,,,,
8/13/2018 11:37,12.5,-14.61,-20.13,-21.02,-2.45,,,,
8/13/2018 11:37,12.55,-14.52,-20.33,-21.08,-2.2,,,,
8/13/2018 11:37,12.6,-14.83,-19.92,-20.93,-2.19,,,,
8/13/2018 11:37,12.65,-14.83,-19.91,-20.94,-2.13,,,,
8/13/2018 11:37,12.7,-14.83,-19.91,-20.81,-2.22,,,,
8/13/2018 11:37,12.75,-14.89,-19.82,-20.78,-2.3,,,,
8/13/2018 11:37,12.8,-14.95,-19.7,-20.68,-2.26,,,,
8/13/2018 11:37,12.85,-15.08,-19.72,-20.69,-2.26,,,,
8/13/2018 11:37,12.9,-14.08,-19.47,-20.8,-1.87,,,,
8/13/2018 11:37,12.95,-10.3,-19.19,-20.52,-2.23,,,,
8/13/2018 11:37,13,-7.2,-18.82,-20.43,-2.59,,,,
8/13/2018 11:37,13.05,-5.73,-15.2,-20.31,-2.97,,,,
8/13/2018 11:37,13.1,-4.35,-14.12,-20.34,-2.62,,,,
8/13/2018 11:37,13.15,-1.26,-17.41,-19.92,13.15,,,,
8/13/2018 11:37,13.2,4.78,-16.78,-19.56,11.56,,,,
8/13/2018 11:37,13.25,7.5,-11.19,-17.92,10.45,,,,
8/13/2018 11:37,13.3,8.86,-11.02,-18.48,17.11,,,,
8/13/2018 11:37,13.35,16.03,-14.11,-16.85,22.14,,,,
8/13/2018 11:37,13.4,19.39,-10.37,-12.38,21.44,,,,
8/13/2018 11:37,13.45,22.65,-5.74,-15.61,26.45,,,,
8/13/2018 11:37,13.5,25.15,-4.73,-6.6,35.54,,,,
8/13/2018 11:37,13.55,29.84,-0.28,2.87,40.58,,,,
8/13/2018 11:37,13.6,35.12,3.2,6.65,44.86,,,,
8/13/2018 11:37,13.65,37.84,6.97,9.98,47.06,,,,
8/13/2018 11:37,13.7,40.48,9.99,11.02,44.17,,,,
8/13/2018 11:37,13.75,40.44,11.3,9.55,45.99,,,,
8/13/2018 11:37,13.8,40.38,12.72,5.74,47.28,,,,
8/13/2018 11:37,13.85,40.67,15.2,2.46,45.1,,,,
8/13/2018 11:37,13.9,41.4,17.4,3.11,43.22,,,,
8/13/2018 11:37,13.95,43.24,19.05,5.37,46.66,,,,
8/13/2018 11:37,14,47.74,19.54,15.92,55.96,,,,
8/13/2018 11:37,14.05,51.68,18.39,23.06,59.82,,,,
8/13/2018 11:37,14.1,51.11,13.15,22.82,55.72,,,,
8/13/2018 11:37,14.15,42.31,6.03,17.1,50.57,,,,
8/13/2018 11:37,14.2,26.63,-7.79,8.69,42.65,,,,
8/13/2018 11:37,14.25,5.54,-16.91,-7.27,20.5,,,,
8/13/2018 11:37,14.3,-13.56,-20.28,-15.47,1.13,,,,
8/13/2018 11:37,14.35,-15.63,-19.96,-21.08,-2.54,,,,
8/13/2018 11:37,14.4,-14.87,-19.73,-21.22,-2.05,,,,
8/13/2018 11:37,14.45,-14.66,-19.47,-21.24,-2.08,,,,
8/13/2018 11:37,14.5,-14.49,-19.74,-21.15,-2.04,,,,
8/13/2018 11:37,14.55,-14.72,-20,-21.15,-2.02,,,,
8/13/2018 11:37,14.6,-15,-19.75,-21.11,-2.02,,,,
8/13/2018 11:37,14.65,-15.15,-19.89,-21.12,-1.98,,,,
8/13/2018 11:37,14.7,-14.95,-19.79,-21.11,-1.93,,,,
8/13/2018 11:37,14.75,-14.87,-20.01,-21.06,-1.99,,,,
8/13/2018 11:37,14.8,-15,-19.91,-21,-2.07,,,,
8/13/2018 11:37,14.85,-15.07,-19.88,-21.01,-2.06,,,,
8/13/2018 11:37,14.9,-15.14,-19.72,-20.97,-2.07,,,,
8/13/2018 11:37,14.95,-15.12,-19.86,-20.95,-2.05,,,,
8/13/2018 11:37,15,-14.28,-19.73,-22.29,-2.08,,,,
8/13/2018 11:37,15.05,-11.16,-16.21,-20.69,-2.35,,,,
8/13/2018 11:37,15.1,-7.6,-12.82,-20.47,-2.24,,,,
8/13/2018 11:37,15.15,-6.27,-7.91,-8.03,-1.36,,,,
8/13/2018 11:37,15.2,-7.14,2.68,3.95,1.41,,,,
8/13/2018 11:37,15.25,9.37,11.84,-2.01,1.04,,,,
8/13/2018 11:37,15.3,3.9,14.18,22.5,3.13,,,,
8/13/2018 11:37,15.35,4.38,16.99,21.39,25.63,,,,
8/13/2018 11:37,15.4,12.99,25.29,24.88,20.02,,,,
8/13/2018 11:37,15.45,16.52,27.89,30.68,30.99,,,,
8/13/2018 11:37,15.5,23.19,31.43,37.06,39.83,,,,
8/13/2018 11:37,15.55,29.36,37.58,44.18,41.18,,,,
8/13/2018 11:37,15.6,31.95,38.03,46.15,46.24,,,,
8/13/2018 11:37,15.65,32.62,37.43,46.81,48.66,,,,
8/13/2018 11:37,15.7,33.11,37.58,45.38,42.86,,,,
8/13/2018 11:37,15.75,29.73,36.84,42.37,39.72,,,,
8/13/2018 11:37,15.8,28.06,36.56,38.6,36.25,,,,
8/13/2018 11:37,15.85,24.32,34.04,35.49,37.12,,,,
8/13/2018 11:37,15.9,21.28,30.09,36.62,31.9,,,,
8/13/2018 11:37,15.95,17.01,24.53,39.01,25.83,,,,
8/13/2018 11:37,16,11.81,14.7,31.72,16.29,,,,
8/13/2018 11:37,16.05,2.25,1.87,26.55,8.58,,,,
8/13/2018 11:37,16.1,-8.42,-9.79,14.33,2.36,,,,
8/13/2018 11:37,16.15,-13.15,-20.31,-7.59,-0.1,,,,
8/13/2018 11:37,16.2,-15.01,-20.63,-19.73,-1.37,,,,
8/13/2018 11:37,16.25,-14.75,-20.35,-21.6,-1.46,,,,
8/13/2018 11:37,16.3,-14.51,-20.08,-21.55,-1.44,,,,
8/13/2018 11:37,16.35,-14.56,-20.03,-21.62,-1.67,,,,
8/13/2018 11:37,16.4,-14.41,-20.39,-21.6,-1.76,,,,
8/13/2018 11:37,16.45,-14.9,-20,-21.54,-1.83,,,,
8/13/2018 11:37,16.5,-14.82,-19.76,-21.53,-1.48,,,,
8/13/2018 11:37,16.55,-14.8,-20.07,-21.56,-1.58,,,,
8/13/2018 11:37,16.6,-14.7,-20.15,-21.41,-1.54,,,,
8/13/2018 11:37,16.65,-14.7,-20.4,-21.38,-1.54,,,,
8/13/2018 11:37,16.7,-14.87,-20.2,-21.31,-1.56,,,,
8/13/2018 11:37,16.75,-14.95,-20.2,-21.34,-1.55,,,,
8/13/2018 11:37,16.8,-14.87,-20.06,-21.26,-1.51,,,,
8/13/2018 11:37,16.85,-14.76,-20.08,-21.24,-1.51,,,,
8/13/2018 11:37,16.9,-14.94,-20.04,-21.21,-1.63,,,,
8/13/2018 11:37,16.95,-14.45,-20.19,-21.95,-2.34,,,,
8/13/2018 11:37,17,-12.99,-19.63,-21,-2.13,,,,
8/13/2018 11:37,17.05,-9.57,-19.21,-20.89,-2.13,,,,
8/13/2018 11:37,17.1,-5.13,-18.73,-20.6,-2.3,,,,
8/13/2018 11:37,17.15,-2.53,-15.54,-21.26,-2.95,,,,
8/13/2018 11:37,17.2,-8.17,-13.48,4.07,-1.03,,,,
8/13/2018 11:37,17.25,3.87,-6.16,-1.11,-0.32,,,,
8/13/2018 11:37,17.3,5.56,0.77,5.44,0.1,,,,
8/13/2018 11:37,17.35,-0.02,3.52,25.22,2.05,,,,
8/13/2018 11:37,17.4,3.05,11.55,30.68,4.9,,,,
8/13/2018 11:37,17.45,11.9,19.33,34.27,9.15,,,,
8/13/2018 11:37,17.5,15.89,24.78,41.19,19.18,,,,
8/13/2018 11:37,17.55,22.03,29.52,45,26.36,,,,
8/13/2018 11:37,17.6,25.83,33.78,45.35,27.69,,,,
8/13/2018 11:37,17.65,26.03,35.96,42.29,31.78,,,,
8/13/2018 11:37,17.7,24.66,36.2,39.19,32.4,,,,
8/13/2018 11:37,17.75,21.7,37.79,30.26,35.15,,,,
8/13/2018 11:37,17.8,17.65,38.21,20.27,35.02,,,,
8/13/2018 11:37,17.85,15.5,37.3,16.01,31.12,,,,
8/13/2018 11:37,17.9,13.47,35.81,15.05,24.94,,,,
8/13/2018 11:37,17.95,13.2,34.67,14.88,18.13,,,,
8/13/2018 11:37,18,12.44,33.79,15.04,16.08,,,,
8/13/2018 11:37,18.05,13.91,34.21,17.49,13.49,,,,
8/13/2018 11:37,18.1,18.43,35.27,21.17,11.87,,,,
8/13/2018 11:37,18.15,23.91,37.69,37.46,16.3,,,,
8/13/2018 11:37,18.2,36.11,42.82,48.24,14.68,,,,
8/13/2018 11:37,18.25,42.23,45.13,54.01,31.22,,,,
8/13/2018 11:37,18.3,37.81,42.42,60.17,26.69,,,,
8/13/2018 11:37,18.35,30.76,35.7,55.91,21.01,,,,
8/13/2018 11:37,18.4,16.99,18.57,45.33,22.36,,,,
