Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/15/2018 11:41,13.1,23.37,68.17,56.55,-1.64,,,,
8/15/2018 11:41,13.15,15.76,71.71,62.61,-0.59,,,,
8/15/2018 11:41,13.2,12.36,74.22,64.83,-0.08,,,,
8/15/2018 11:41,13.25,14.92,68.43,61.55,-0.52,,,,
8/15/2018 11:41,13.3,8.76,67.78,61,-0.58,,,,
8/15/2018 11:41,13.35,2.87,63.13,61.92,-0.58,,,,
8/15/2018 11:41,13.4,5.11,55.43,57.66,-1.56,,,,
8/15/2018 11:41,13.45,2.04,50.35,56.88,-1.87,,,,
8/15/2018 11:41,13.5,0.13,45.3,55.39,-2.34,,,,
8/15/2018 11:41,13.55,2.4,31.07,49.63,-3.97,,,,
8/15/2018 11:41,13.6,1.23,21.35,44.52,-5.48,,,,
8/15/2018 11:41,13.65,-2.62,13.89,42.16,-6.4,,,,
8/15/2018 11:41,13.7,-6.7,8.7,39.42,-7.17,,,,
8/15/2018 11:41,13.75,-7.79,3.54,33.32,-8.61,,,,
8/15/2018 11:41,13.8,-8.88,0.9,24.27,-9.78,,,,
8/15/2018 11:41,13.85,-9.95,-2.13,14.06,-6.6,,,,
8/15/2018 11:41,13.9,-10.78,-2.43,6.28,-12.27,,,,
8/15/2018 11:41,13.95,-11.37,-2.44,-3.32,-13.52,,,,
8/15/2018 11:41,14,-11.73,-2.68,-5.59,-13.87,,,,
8/15/2018 11:41,14.05,-11.82,-2.67,-5.63,-14.04,,,,
8/15/2018 11:41,14.1,-11.44,-2.5,-5.52,-13.91,,,,
8/15/2018 11:41,14.15,-11.23,-2.35,-5.46,-13.68,,,,
8/15/2018 11:41,14.2,-11.3,-2.47,-5.37,-13.55,,,,
8/15/2018 11:41,14.25,-11.25,-2.48,-5.26,-13.44,,,,
8/15/2018 11:41,14.3,-11.43,-2.59,-5.13,-13.3,,,,
8/15/2018 11:41,14.35,-11.36,-2.67,-5.23,-13.46,,,,
8/15/2018 11:41,14.4,-11.44,-2.63,-5.06,-13.42,,,,
8/15/2018 11:41,14.45,-11.42,-2.42,-5,-13.15,,,,
8/15/2018 11:41,14.5,-11.53,-2.44,-4.92,-13.26,,,,
8/15/2018 11:41,14.55,-11.59,-2.48,-4.85,-13.35,,,,
8/15/2018 11:41,14.6,-11.69,-2.54,-4.93,-13.52,,,,
8/15/2018 11:41,14.65,-11.48,14.01,-6.59,-13.61,,,,
8/15/2018 11:41,14.7,-11.21,-2.38,-5.15,-14,,,,
8/15/2018 11:41,14.75,-11.11,1.95,-4.84,-12.75,,,,
8/15/2018 11:41,14.8,-10.55,9.03,-5.39,-12.32,,,,
8/15/2018 11:41,14.85,-2.32,11.82,-5.04,-12.93,,,,
8/15/2018 11:41,14.9,-5.21,10.43,-4.69,-13.61,,,,
8/15/2018 11:41,14.95,-0.57,14.79,-4.31,-13.85,,,,
8/15/2018 11:41,15,-9.41,4.71,23.99,-11.15,,,,
8/15/2018 11:41,15.05,-8.52,12.22,12.34,-1.72,,,,
8/15/2018 11:41,15.1,-7.74,13.74,27.18,-9.17,,,,
8/15/2018 11:41,15.15,9.11,6.95,22.49,-10.54,,,,
8/15/2018 11:41,15.2,1.89,12.35,31.51,-9.75,,,,
8/15/2018 11:41,15.25,-2.74,13.28,40.23,-8.89,,,,
8/15/2018 11:41,15.3,5.51,7.35,43.35,-9.24,,,,
8/15/2018 11:41,15.35,2.25,10.75,48.36,-8.74,,,,
8/15/2018 11:41,15.4,-1.89,14.18,51.68,-8.14,,,,
8/15/2018 11:41,15.45,2.04,12.83,50.98,-8.33,,,,
8/15/2018 11:41,15.5,2.58,13.12,53.97,-8.02,,,,
8/15/2018 11:41,15.55,-0.61,14.57,58.39,-7.8,,,,
8/15/2018 11:41,15.6,8.39,10.15,58.61,-8.4,,,,
8/15/2018 11:41,15.65,7.42,11.21,59.28,-8.36,,,,
8/15/2018 11:41,15.7,2.3,16.78,64.03,-7.22,,,,
8/15/2018 11:41,15.75,5.92,15.8,64.82,-7.21,,,,
8/15/2018 11:41,15.8,10.07,15.39,62.28,-7.7,,,,
8/15/2018 11:41,15.85,6.67,18.74,66.51,-7.12,,,,
8/15/2018 11:41,15.9,9.23,20.22,67.05,-7.04,,,,
8/15/2018 11:41,15.95,7.99,22.44,68.12,-6.34,,,,
8/15/2018 11:41,16,-0.06,33.75,71.8,-4.92,,,,
8/15/2018 11:41,16.05,4.35,34.57,69.14,-4.95,,,,
8/15/2018 11:41,16.1,10.54,37.11,60.05,-5.11,,,,
8/15/2018 11:41,16.15,-1.67,44.59,56.75,9.66,,,,
8/15/2018 11:41,16.2,2.41,48.89,52.82,4.67,,,,
8/15/2018 11:41,16.25,3.86,51.63,49.7,7.93,,,,
8/15/2018 11:41,16.3,4.45,54.33,50.4,6.74,,,,
8/15/2018 11:41,16.35,6.58,56.11,44.48,9.33,,,,
8/15/2018 11:41,16.4,7.17,55.55,48.97,6.47,,,,
8/15/2018 11:41,16.45,8.47,56.58,47.49,9.56,,,,
8/15/2018 11:41,16.5,10.02,59.48,46.77,10.86,,,,
8/15/2018 11:41,16.55,11.67,60.66,44.86,15.67,,,,
8/15/2018 11:41,16.6,14.84,61.41,43.87,15.38,,,,
8/15/2018 11:41,16.65,15.04,60.25,49.5,9.75,,,,
8/15/2018 11:41,16.7,15.86,65.17,43.41,20.39,,,,
8/15/2018 11:41,16.75,17.87,64.98,49.37,19.06,,,,
8/15/2018 11:41,16.8,18.87,67.01,46.08,19.97,,,,
8/15/2018 11:41,16.85,17.45,65.24,47.74,15.97,,,,
8/15/2018 11:41,16.9,15.03,61.97,48.53,7.54,,,,
8/15/2018 11:41,16.95,11.94,58.29,47.1,5.8,,,,
8/15/2018 11:41,17,10.31,53.08,48.91,2.24,,,,
8/15/2018 11:41,17.05,7.78,46.44,48.68,-3.28,,,,
8/15/2018 11:41,17.1,5.22,41.13,45.71,-4.3,,,,
8/15/2018 11:41,17.15,2.08,32.6,41.99,-5.35,,,,
8/15/2018 11:41,17.2,-1.06,19.46,34.89,-6.84,,,,
8/15/2018 11:41,17.25,-8.16,13.1,28.3,-8.32,,,,
8/15/2018 11:41,17.3,-9.71,5.24,17.14,-10.26,,,,
8/15/2018 11:41,17.35,-10.67,0.63,8.58,-11.93,,,,
8/15/2018 11:41,17.4,-11.31,-1.42,-1.49,-7.95,,,,
8/15/2018 11:41,17.45,-11.59,-1.92,-4.38,-11.47,,,,
8/15/2018 11:41,17.5,-11.79,-2.41,-5.43,-13.82,,,,
8/15/2018 11:41,17.55,-11.65,-2.59,-5.31,-13.9,,,,
8/15/2018 11:41,17.6,-11.38,-2.37,-5.3,-13.87,,,,
8/15/2018 11:41,17.65,-11.29,-2.27,-5.32,-13.83,,,,
8/15/2018 11:41,17.7,-11.31,-2.1,-5.14,-13.71,,,,
8/15/2018 11:41,17.75,-11.3,-2.25,-5.29,-13.84,,,,
8/15/2018 11:41,17.8,-11.37,-2.4,-5.45,-13.83,,,,
8/15/2018 11:41,17.85,-11.49,-2.23,-5.18,-13.52,,,,
8/15/2018 11:41,17.9,-11.62,-2.22,-5.18,-13.64,,,,
8/15/2018 11:41,17.95,-11.65,-2.34,-5.03,-13.66,,,,
8/15/2018 11:41,18,-11.7,-2.28,-4.97,-13.66,,,,
8/15/2018 11:41,18.05,-11.93,4.68,-7.15,-14.5,,,,
8/15/2018 11:41,18.1,-12.12,-1.46,-4.51,-13.2,,,,
8/15/2018 11:41,18.15,-11.47,3.39,-5.24,-13.69,,,,
8/15/2018 11:41,18.2,-10.94,5.77,-5.1,-12.83,,,,
8/15/2018 11:41,18.25,-7.16,5.92,-4.88,-13.6,,,,
8/15/2018 11:41,18.3,-5.37,7.13,-4.56,-13.57,,,,
8/15/2018 11:41,18.35,-9.21,1.45,15.39,-11.76,,,,
8/15/2018 11:41,18.4,-10.26,4.7,2.16,1.4,,,,
8/15/2018 11:41,18.45,-9.25,8.86,15.94,-10.61,,,,
8/15/2018 11:41,18.5,0.85,9.56,15.04,-10.72,,,,
